DATA,-162.272507,154.462051,-157.641556,-0.144693,0.014334,-0.004994,0.989360
DATA,-162.779037,156.227798,-157.241882,-0.144730,0.015044,-0.004928,0.989345
DATA,-164.197601,154.834030,-158.938354,-0.144795,0.015148,-0.004815,0.989334
DATA,-161.633698,154.433807,-155.866364,-0.144788,0.015212,-0.004544,0.989335
DATA,-161.772446,154.576202,-156.356445,-0.144774,0.015322,-0.004604,0.989335
DATA,-164.408081,153.714554,-157.477386,-0.144835,0.015487,-0.004641,0.989324
DATA,-163.001755,154.364075,-156.585220,-0.144984,0.015408,-0.004362,0.989304
DATA,-163.590744,154.856552,-157.516983,-0.144991,0.015586,-0.004418,0.989300
DATA,-162.877945,152.853470,-157.074570,-0.145074,0.015547,-0.004153,0.989290
DATA,-163.876678,154.338898,-157.565048,-0.145076,0.015462,-0.004221,0.989291
DATA,-162.633347,155.244843,-157.241974,-0.145081,0.015419,-0.004176,0.989291
DATA,-161.779434,158.175613,-158.300812,-0.145063,0.015541,-0.004211,0.989292
DATA,-162.243423,153.680984,-156.901932,-0.144985,0.015600,-0.004164,0.989302
DATA,-162.683365,154.561203,-156.721054,-0.144756,0.015686,-0.004393,0.989333
DATA,-163.385010,154.198654,-158.307236,-0.144691,0.015492,-0.004511,0.989345
DATA,-160.813736,155.059067,-156.923752,-0.144860,0.015538,-0.004564,0.989320
DATA,-161.537155,153.722107,-158.201126,-0.144886,0.015547,-0.004673,0.989315
DATA,-162.526871,154.477127,-157.534607,-0.144913,0.015918,-0.004583,0.989306
DATA,-162.678268,154.232239,-157.543884,-0.144979,0.016133,-0.004158,0.989294
DATA,-162.409134,153.396408,-157.036911,-0.144958,0.016404,-0.004140,0.989293
DATA,-162.510956,153.927063,-156.052673,-0.145072,0.016361,-0.004247,0.989277
DATA,-163.706238,154.864182,-158.787064,-0.145051,0.016277,-0.004028,0.989282
DATA,-162.493881,154.110168,-159.251877,-0.145072,0.016211,-0.004350,0.989279
DATA,-162.738342,154.570206,-156.941483,-0.145068,0.016323,-0.004190,0.989278
DATA,-162.219864,155.824326,-157.334610,-0.145059,0.016412,-0.004297,0.989278
DATA,-162.032196,154.508682,-157.067307,-0.145049,0.016445,-0.004326,0.989278
DATA,-162.899994,153.381683,-156.543594,-0.144947,0.016499,-0.004457,0.989292
DATA,-163.675278,155.695465,-157.874008,-0.144923,0.016392,-0.004563,0.989297
DATA,-163.009674,155.558975,-158.011047,-0.144983,0.016378,-0.004567,0.989288
DATA,-164.287918,154.592300,-157.782043,-0.144959,0.016419,-0.004708,0.989290
DATA,-163.078506,152.678452,-156.366409,-0.144934,0.016521,-0.004561,0.989293
DATA,-162.484467,155.068192,-158.308640,-0.144898,0.016561,-0.004435,0.989298
DATA,-162.830841,157.162384,-157.215912,-0.144807,0.016537,-0.004447,0.989312
DATA,-163.708359,156.038757,-157.589890,-0.144814,0.016547,-0.004417,0.989311
DATA,-162.461517,153.872650,-157.456573,-0.144788,0.016504,-0.004344,0.989316
DATA,-163.657272,152.594009,-157.963882,-0.144686,0.016499,-0.004464,0.989330
DATA,-164.458893,155.013046,-157.705353,-0.144681,0.016446,-0.004596,0.989331
DATA,-163.205902,155.277405,-156.875992,-0.144756,0.016484,-0.004519,0.989320
DATA,-162.812988,155.597107,-156.751053,-0.144718,0.016511,-0.004659,0.989324
DATA,-163.400726,156.177750,-158.365417,-0.144738,0.016508,-0.004557,0.989322
DATA,-163.138321,154.729752,-156.644501,-0.144748,0.016525,-0.004529,0.989320
DATA,-162.257523,153.538467,-156.563873,-0.144788,0.016399,-0.004456,0.989317
DATA,-162.937531,155.008224,-156.782318,-0.144659,0.016454,-0.004493,0.989335
DATA,-162.415573,155.464249,-155.660507,-0.144731,0.016379,-0.004388,0.989326
DATA,-164.089325,156.566315,-159.035202,-0.144720,0.016421,-0.004465,0.989326
DATA,-161.746017,155.053589,-156.664246,-0.144675,0.016449,-0.004375,0.989333
DATA,-163.404785,156.756470,-157.523773,-0.144757,0.016545,-0.004324,0.989319
DATA,-162.834229,154.257797,-157.445099,-0.144744,0.016517,-0.004370,0.989322
DATA,-163.653275,152.579956,-157.543137,-0.144630,0.016423,-0.004414,0.989340
DATA,-164.366837,153.581467,-158.209030,-0.144611,0.016369,-0.004421,0.989343
DATA,-162.684021,155.508316,-156.892960,-0.144781,0.016307,-0.004238,0.989320
DATA,-162.278183,155.946426,-159.193604,-0.144763,0.016318,-0.004252,0.989323
DATA,-162.796524,154.276169,-156.967667,-0.144783,0.016289,-0.004193,0.989320
DATA,-164.388199,155.491760,-159.601654,-0.144760,0.016434,-0.004318,0.989321
DATA,-160.931274,153.856644,-157.053879,-0.138137,0.013515,-0.016715,0.990180
DATA,-162.637894,153.419617,-156.059311,-0.135485,0.013347,-0.006432,0.990669
DATA,-161.319092,153.472885,-157.411133,-0.137311,0.013472,0.001254,0.990436
DATA,-163.376617,154.967346,-157.162186,-0.141572,0.016275,0.006416,0.989773
DATA,-162.535080,154.301163,-157.780228,-0.145897,0.016039,0.006903,0.989146
DATA,-162.388580,154.652802,-157.638138,-0.144963,0.017899,0.000752,0.989275
DATA,-161.504349,153.675598,-156.528580,-0.142105,0.021984,-0.004649,0.989596
DATA,-163.010117,154.226089,-157.752930,-0.139246,0.021353,-0.011276,0.989963
DATA,-163.384903,154.331223,-156.697250,-0.136206,0.022272,-0.021613,0.990194
DATA,-164.332733,154.823853,-158.617355,-0.131883,0.027337,-0.033291,0.990329
DATA,-162.943726,152.886169,-157.747787,-0.125553,0.033617,-0.043142,0.990578
DATA,-162.801270,152.989792,-156.001480,-0.119275,0.037611,-0.045655,0.991098
DATA,-163.088409,155.680603,-158.438431,-0.115616,0.038512,-0.046808,0.991443
DATA,-162.883087,155.419449,-156.452820,-0.115335,0.036708,-0.048256,0.991474
DATA,-163.000000,155.237564,-156.594055,-0.118293,0.034359,-0.049455,0.991151
DATA,-163.426758,155.736526,-157.052261,-0.125504,0.031620,-0.045898,0.990526
DATA,-162.946198,156.021332,-155.636124,-0.138491,0.030506,-0.040206,0.989077
DATA,-162.237564,155.319717,-159.472015,-0.158160,0.027898,-0.034392,0.986420
DATA,-163.272842,156.135376,-157.197968,-0.185609,0.023046,-0.024898,0.982038
DATA,-163.607834,154.371002,-158.684662,-0.224624,0.015603,-0.010705,0.974262
DATA,-161.554688,152.146378,-156.462891,-0.272148,0.003578,0.004207,0.962240
DATA,-162.909592,153.874283,-157.132599,-0.320776,-0.007435,0.009609,0.947077
DATA,-160.557480,155.246246,-158.383240,-0.364053,-0.014696,0.012382,0.931180
DATA,-161.065445,153.776367,-157.774994,-0.401966,-0.014778,0.015921,0.915397
DATA,-157.698364,154.900406,-156.464478,-0.437661,-0.009646,0.019160,0.898884
DATA,-156.549835,153.659088,-159.339951,-0.470363,-0.003173,0.020832,0.882222
DATA,-156.457092,154.746902,-157.843399,-0.498564,0.004422,0.019647,0.866619
DATA,-155.477798,154.242325,-157.874969,-0.519769,0.013279,0.016450,0.854045
DATA,-158.126175,154.924026,-157.839874,-0.531805,0.023554,0.012325,0.846450
DATA,-159.974106,155.207123,-156.840622,-0.533772,0.035523,0.007360,0.844850
DATA,-159.751816,150.363876,-156.881226,-0.524851,0.047863,0.001077,0.849847
DATA,-159.721985,96.444717,-156.953568,-0.503215,0.059006,-0.006648,0.862119
DATA,-160.509491,-115.189186,-154.527756,-0.469782,0.066868,-0.007758,0.880212
DATA,-158.499908,-140.939728,-156.417038,-0.427475,0.068961,-0.005289,0.901378
DATA,90.981743,-144.908539,-156.689835,-0.378907,0.067914,-0.004712,0.922927
DATA,151.265564,-145.503571,-157.743042,-0.325143,0.062399,-0.006026,0.943585
DATA,162.739044,-142.800049,-156.695496,-0.267290,0.050632,-0.010209,0.962231
DATA,164.176712,-145.915009,-157.089584,-0.210508,0.037345,-0.014980,0.976764
